Property_ID,Micro_Market,Project_Name,Developer_Name,Unit_Size_Sqft,Configuration,Ticket_Price_Cr,Transaction_Type,Buyer_Type,Purchase_Quarter,Connectivity_Score,Amenity_Score,Possession_Status,Sales_Channel,NRI_Buyer,Locality_Infra_Score,Avg_Traffic_Time_Min,Buyer_Comments,Price_per_Sqft,Quarter_Number,Booking_Flag,Booking_Conversion_Helper
PROP053748,JP NAGAR,Project_247,Prestige,5250.0,5BHK+,10.3948486,Secondary,NRI,2024-09-30,6.890130965,5.154979091,Under construction,Online,yes,9.153012757,67,Agent was not responsive.,19799.71161904762,3,0,1
PROP053749,JAYANAGAR,Project_248,SNN Raj,3622.0,3BHK,12.998121,Secondary,CXO,2024-06-30,4.66187106,9.731703784,Ready to move,Online,yes,7.512664511,29,Underpriced for location.,35886.58475980121,2,0,1
PROP053750,KORAMANGALA,Project_249,SNN Raj,4285.0,3BHK,13.3518437,Primary,Other,2024-06-30,7.807316469,7.499766492,Launch,Online,no,7.255829507,79,Connectivity is poor.,31159.495215869312,2,1,1
PROP053751,HEBBAL,Project_250,L&T Realty,3606.0,3BHK,14.73085983,Secondary,Startup Founder,2024-12-31,4.065730647,9.468843828,Launch,Direct,yes,7.057620652,38,Agent was not responsive.,40850.970133111485,4,0,1
PROP053752,JP NAGAR,Project_251,SNN Raj,5280.0,5BHK+,13.601696,Secondary,HNI,2025-03-31,8.878551003,6.585323317,Launch,Online,no,5.705712854,47,data_not_given,25760.78787878788,1,0,1
PROP053753,JAYANAGAR,Project_252,Sobha,7784.0,3BHK,12.719069067561703,Primary,NRI,2023-12-31,7.470211022,9.989708978,Under construction,NRI Desk,yes,6.161836802,74,Will buy after possession.,16340.016787720584,4,1,1
PROP053754,HENNUR ROAD,Project_253,Sobha,8919.0,5BHK+,5.209143984,Secondary,Startup Founder,2024-06-30,7.717385169,5.421245443,Under construction,Direct,yes,8.547983665,115,Agent was not responsive.,5840.502280524722,2,0,1
PROP053755,WHITEFIELD,Project_254,Sobha,6683.0,3BHK,22.32187611,Primary,HNI,2024-03-31,5.986437318,8.056033202,Ready to move,Broker,yes,6.927387219,42,data_not_given,33400.981759688766,1,1,1
PROP053756,HENNUR ROAD,Project_255,L&T Realty,3192.0,4BHK,11.16,Primary,Other,2023-06-30,4.072001047,6.05268683,Launch,NRI Desk,no,7.404693621,109,Great view from 15th floor.,34962.406015037595,2,1,1
PROP053757,MG ROAD,Project_256,Godrej,5996.5,3BHK,16.56796555,Primary,CXO,2025-03-31,7.152356061,9.329633667,Launch,Direct,yes,9.728852446,110,Excellent location!,27629.39306261986,1,1,1
PROP053758,WHITEFIELD,Project_257,Total Environment,6317.0,5BHK+,6.598920806,Primary,HNI,2023-09-30,9.71441373,9.203165275,Launch,Broker,yes,7.264914823,71,Too far from my office.,10446.289070761437,3,1,1
PROP053759,WHITEFIELD,Project_258,RMZ,5996.5,3BHK,9.074291401,Primary,NRI,2025-03-31,4.107112573,9.808462978,Launch,Direct,no,7.122977392,18,Underpriced for location.,15132.646378720921,1,1,1
PROP053760,INDIRANAGAR,Project_259,Puravankara,3315.0,3BHK,12.34348179,Primary,HNI,2025-03-31,6.548711976,5.278856904,Under construction,Broker,no,9.363885399,108,Underpriced for location.,37235.23918552036,1,1,1
PROP053761,SARJAPUR ROAD,Project_260,Embassy,8402.0,4BHK,11.61553027,Secondary,Startup Founder,2025-03-31,5.277924228,7.499766492,Under construction,Online,no,9.559357245,70,Excellent location!,13824.720626041419,1,0,1
PROP053762,BELLARY ROAD,Project_261,SNN Raj,7667.0,3BHK,7.530450518,Secondary,Startup Founder,2024-09-30,7.134375983,7.407546437,Launch,NRI Desk,yes,7.624760952,44,Great value for money.,9821.899723490284,3,0,1
PROP053763,BANNERGHATTA ROAD,Project_262,Tata Housing,4822.0,5BHK+,10.53846881,Primary,NRI,2024-06-30,5.099918835,7.606605539,Under construction,NRI Desk,no,6.219648835,56,Too far from my office.,21854.97472003318,2,1,1
PROP053764,KANAKAPURA ROAD,Project_263,Sobha,5029.0,5BHK+,6.947120523,Primary,CXO,2024-09-30,6.349403004,8.538788377,Launch,NRI Desk,yes,6.904066006,62,Too far from my office.,13814.119154901571,3,1,1
PROP053765,BANNERGHATTA ROAD,Project_264,SNN Raj,6828.0,5BHK+,9.495322565,Primary,Startup Founder,2024-09-30,5.93287637,7.499766492,Launch,Online,yes,5.058731435,47,Will buy after possession.,13906.447810486234,3,1,1
PROP053766,INDIRANAGAR,Project_265,Godrej,7908.0,5BHK+,12.719069067561703,Primary,NRI,2023-06-30,6.331467127,7.14278076,Ready to move,Direct,yes,6.452843877,114,Great value for money.,16083.800034852937,2,1,1
PROP053767,DOMLUR,Project_266,Embassy,8166.0,3BHK,9.419549618,Secondary,NRI,2023-09-30,5.604102367,5.619935548,Launch,Online,no,5.050876514,68,Great value for money.,11535.084028900317,3,0,1
PROP053768,ELECTRONIC CITY,Project_267,Prestige,4757.0,5BHK+,11.27481791,Secondary,HNI,2024-06-30,7.294499687,8.89660959,Launch,Direct,yes,7.743372469,76,data_not_given,23701.530187092703,2,0,1
PROP053769,DOMLUR,Project_268,Sobha,3071.0,4BHK,9.533228705,Primary,CXO,2024-03-31,6.137253969,5.697210402,Under construction,NRI Desk,yes,6.304380128,27,Connectivity is poor.,31042.750586128303,1,1,1
PROP053770,DOMLUR,Project_269,Embassy,7346.0,5BHK+,7.83,Secondary,Startup Founder,2024-06-30,7.487105158,5.854967812,Under construction,Direct,no,8.402861242,79,Underpriced for location.,10658.861965695616,2,0,1
PROP053771,SARJAPUR ROAD,Project_270,Total Environment,4851.0,3BHK,8.591488301,Secondary,Startup Founder,2023-09-30,5.597145847,8.162708903,Launch,Direct,yes,9.900210148,92,data_not_given,17710.75716553288,3,0,1
PROP053772,INDIRANAGAR,Project_271,Prestige,5135.0,5BHK+,12.31,Primary,HNI,2024-12-31,4.871078304,7.01763554,Under construction,NRI Desk,yes,9.917893668,71,Too far from my office.,23972.73612463486,4,1,1
PROP053773,INDIRANAGAR,Project_272,Puravankara,5461.0,3BHK,12.719069067561703,Secondary,CXO,2023-06-30,7.348140459,9.566498352,Ready to move,Online,no,5.523411273,22,Underpriced for location.,23290.732590297936,2,0,1
PROP053774,HEBBAL,Project_273,Godrej,7498.0,3BHK,100.0,Secondary,HNI,2024-12-31,5.459577964,7.68649709,Launch,NRI Desk,no,9.554915269,72,Connectivity is poor.,133368.89837289945,4,0,1
PROP053775,INDIRANAGAR,Project_274,Godrej,6478.0,3BHK,11.43,Primary,HNI,2023-06-30,5.841758748,9.402083885,Ready to move,Online,no,6.919539437,39,Excellent location!,17644.334671194814,2,1,1
PROP053776,JAYANAGAR,Project_275,Godrej,7983.0,5BHK+,12.29166645,Primary,Other,2024-09-30,4.815810391,7.499766492,Ready to move,Broker,no,6.11888997,36,Agent was not responsive.,15397.302329951144,3,1,1
PROP053777,DOMLUR,Project_276,Puravankara,7302.0,5BHK+,6.055880293,Primary,CXO,2024-09-30,9.089195535,5.032647413,Ready to move,Online,yes,6.836504638,90,Connectivity is poor.,8293.45424952068,3,1,1
PROP053778,INDIRANAGAR,Project_277,RMZ,8377.0,3BHK,11.57765226,Primary,NRI,2023-06-30,6.235379643,9.266331098,Ready to move,Broker,no,6.246002161,25,Great value for money.,13820.761919541603,2,1,1
PROP053779,KORAMANGALA,Project_278,Prestige,5845.0,3BHK,9.17,Primary,NRI,2023-09-30,5.778240939,7.805579494,Launch,Broker,no,5.684877253,68,Agent was not responsive.,15688.622754491018,3,1,1
PROP053780,SARJAPUR ROAD,Project_279,Total Environment,5336.0,5BHK+,12.719069067561703,Secondary,Other,2023-12-31,8.560739789,6.011203291,Ready to move,Direct,no,6.654203422,66,Loved the amenities!,23836.336333511437,4,0,1
PROP053781,BANNERGHATTA ROAD,Project_280,Prestige,3172.0,3BHK,13.79306138,Primary,NRI,2023-09-30,8.356498893,6.819329911,Launch,Direct,yes,5.000525183,117,Will buy after possession.,43483.8000630517,3,1,1
PROP053782,KANAKAPURA ROAD,Project_281,Sobha,6010.0,5BHK+,14.08089424,Secondary,CXO,2023-12-31,7.162488224,9.832390773,Launch,Broker,yes,6.690082377,117,Too far from my office.,23429.108552412647,4,0,1
PROP053783,DOMLUR,Project_282,L&T Realty,4672.0,5BHK+,9.375110124,Primary,NRI,2025-03-31,5.199789241,9.1237513,Ready to move,Direct,yes,7.76700156,61,Great view from 15th floor.,20066.588450342468,1,1,1
PROP053784,YELAHANKA,Project_283,SNN Raj,8249.0,5BHK+,13.03037501,Primary,Other,2025-03-31,8.235587782,9.10100955,Launch,NRI Desk,no,6.392279555,115,Connectivity is poor.,15796.30865559462,1,1,1
PROP053785,HENNUR ROAD,Project_284,Godrej,6787.0,5BHK+,12.719069067561703,Secondary,NRI,2024-06-30,9.852353949,7.281615192,Under construction,Direct,no,9.65839868,37,Will buy after possession.,18740.34045610977,2,0,1
PROP053786,JAYANAGAR,Project_285,L&T Realty,6007.0,4BHK,11.02215116,Secondary,Other,2024-03-31,5.1267627,8.549925632,Launch,Direct,yes,9.610072612,115,Great value for money.,18348.844947561178,1,0,1
PROP053787,YELAHANKA,Project_286,Embassy,5837.0,4BHK,11.82,Primary,HNI,2023-06-30,7.699830831,7.039527084,Under construction,Broker,no,8.206639436,46,Great view from 15th floor.,20250.128490663014,2,1,1
PROP053788,DOMLUR,Project_287,L&T Realty,5124.0,3BHK,12.719069067561703,Secondary,NRI,2023-09-30,6.244817294,7.325730453,Ready to move,Online,yes,5.168833454,32,Connectivity is poor.,24822.539163859685,3,0,1
PROP053789,HENNUR ROAD,Project_288,Total Environment,5126.0,3BHK,6.75,Secondary,HNI,2023-06-30,8.255700118,9.354248191,Ready to move,Direct,yes,5.465871065,83,Connectivity is poor.,13168.162309793212,2,0,1
PROP053790,KORAMANGALA,Project_289,Total Environment,5426.0,5BHK+,6.6,Secondary,NRI,2025-03-31,8.733300788,9.441923423,Launch,NRI Desk,yes,5.642215668,88,Connectivity is poor.,12163.656468853667,1,0,1
PROP053791,HEBBAL,Project_290,Godrej,3413.0,4BHK,12.719069067561703,Secondary,Other,2023-09-30,4.773269482,6.973061498,Under construction,Broker,yes,9.334718787,105,Great value for money.,37266.536969123066,3,0,1
PROP053792,SARJAPUR ROAD,Project_291,SNN Raj,6707.0,4BHK,15.15,Primary,HNI,2024-03-31,6.20631985,6.454024819,Ready to move,Direct,yes,6.73243311,87,Connectivity is poor.,22588.340539734607,1,1,1
PROP053793,BANNERGHATTA ROAD,Project_292,Total Environment,4949.0,4BHK,11.30861519,Primary,Startup Founder,2024-03-31,7.287181942,9.017451992,Launch,Broker,no,9.052877856,30,Great value for money.,22850.303475449586,1,1,1
PROP053794,KANAKAPURA ROAD,Project_293,SNN Raj,6010.0,5BHK+,13.56661032,Primary,HNI,2024-09-30,9.178462019,5.976703325,Ready to move,Broker,yes,8.075421225,65,Excellent location!,22573.39487520799,3,1,1
PROP053795,KANAKAPURA ROAD,Project_294,Sobha,5996.5,3BHK,9.376513813,Secondary,HNI,2024-06-30,4.538415852,8.590657712,Launch,NRI Desk,yes,7.645367263,54,Great view from 15th floor.,15636.644397565247,2,0,1
PROP053796,BELLARY ROAD,Project_295,L&T Realty,7411.0,4BHK,10.02,Primary,HNI,2025-03-31,9.085589478,9.246100221,Launch,Online,no,8.556944652,71,Agent was not responsive.,13520.442585346107,1,1,1
PROP053797,ELECTRONIC CITY,Project_296,Puravankara,3387.0,3BHK,8.177963628,Secondary,Other,2023-06-30,5.826041069,6.689236638,Ready to move,Online,no,7.5220221,74,Underpriced for location.,24145.153906111602,2,0,1
PROP053798,DOMLUR,Project_297,Puravankara,8467.0,5BHK+,15.77399126,Primary,HNI,2024-03-31,9.454307228,9.69124734,Launch,Direct,yes,7.138207716,33,Great value for money.,18629.964875398604,1,1,1
PROP053799,ELECTRONIC CITY,Project_298,Brigade,3014.0,3BHK,14.56205998,Secondary,CXO,2024-09-30,7.571386075,9.167070547,Ready to move,Broker,no,5.74857689,43,data_not_given,48314.73118779032,3,0,1
PROP053800,INDIRANAGAR,Project_299,Godrej,6712.0,5BHK+,6.25,Primary,Startup Founder,2024-12-31,5.849462215,9.402580667,Ready to move,NRI Desk,yes,7.966827232,21,Connectivity is poor.,9311.680572109655,4,1,1
PROP053801,BANNERGHATTA ROAD,Project_300,RMZ,7357.0,3BHK,11.3723973,Secondary,CXO,2024-12-31,8.406479677,7.499766492,Launch,Broker,no,9.952393254,55,Connectivity is poor.,15457.9275519913,4,0,1
PROP053802,HEBBAL,Project_301,Brigade,8981.0,3BHK,9.831800878,Secondary,Other,2023-12-31,8.706976526,5.183675917,Ready to move,Online,yes,6.217271219,72,data_not_given,10947.334236721967,4,0,1
PROP053803,KORAMANGALA,Project_302,L&T Realty,4875.0,5BHK+,6.2,Primary,NRI,2023-06-30,9.525344653,5.95032756,Under construction,Online,no,5.321089456,32,Agent was not responsive.,12717.948717948719,2,1,1
PROP053804,SARJAPUR ROAD,Project_303,Prestige,7768.0,4BHK,16.3569507,Secondary,HNI,2024-09-30,8.518289904,5.43084591,Launch,Direct,yes,5.249609426,61,Great view from 15th floor.,21056.836637487126,3,0,1
PROP053805,DOMLUR,Project_304,SNN Raj,7361.0,3BHK,6.866814923,Primary,Startup Founder,2024-12-31,8.993891438,6.719878816,Ready to move,NRI Desk,yes,6.888323388,46,Underpriced for location.,9328.644101344926,4,1,1
PROP053806,INDIRANAGAR,Project_305,Embassy,6010.0,5BHK+,8.780053955,Secondary,HNI,2023-09-30,6.242582915,8.154362226,Under construction,NRI Desk,yes,6.096116882,55,Excellent location!,14609.074800332779,3,0,1
PROP053807,MG ROAD,Project_306,Godrej,3088.0,5BHK+,14.91042423,Primary,NRI,2024-06-30,4.60600482,9.630199674,Launch,NRI Desk,yes,5.367667382,61,Connectivity is poor.,48285.05255829016,2,1,1
PROP053808,DOMLUR,Project_307,Puravankara,6165.0,3BHK,13.6,Primary,CXO,2023-09-30,8.503837917,8.756013903,Under construction,NRI Desk,yes,9.054847482,73,data_not_given,22060.016220600162,3,1,1
PROP053809,HEBBAL,Project_308,Sobha,3891.0,5BHK+,18.20498095,Primary,HNI,2023-09-30,9.720977882,8.078028234,Ready to move,Direct,no,5.523215127,99,Great view from 15th floor.,46787.40927782061,3,1,1
PROP053810,SARJAPUR ROAD,Project_309,Total Environment,6213.0,4BHK,12.719069067561703,Secondary,Other,2025-03-31,9.473780769,7.499766492,Launch,NRI Desk,no,5.11705097,24,Loved the amenities!,20471.70298979833,1,0,1
PROP053811,JAYANAGAR,Project_310,Total Environment,6638.0,5BHK+,12.719069067561703,Secondary,CXO,2024-12-31,7.310473301,7.097558147,Launch,NRI Desk,no,5.194727322,52,Will buy after possession.,19160.995883642216,4,0,1
PROP053812,ELECTRONIC CITY,Project_311,RMZ,4586.0,3BHK,12.00838355,Secondary,CXO,2025-03-31,5.255040773,5.542730931,Ready to move,Direct,yes,8.929095507,18,Too far from my office.,26184.874727431314,1,0,1
PROP053813,DOMLUR,Project_312,Puravankara,8835.0,5BHK+,7.28213513,Primary,Startup Founder,2023-06-30,7.573928271,7.321021209,Under construction,Online,no,5.225526153,77,Excellent location!,8242.371397849462,2,1,1
PROP053814,HENNUR ROAD,Project_313,Sobha,5076.0,5BHK+,15.07830605,Secondary,NRI,2024-06-30,4.793331745,6.377835765,Under construction,NRI Desk,no,8.188081585,115,Too far from my office.,29705.094661150513,2,0,1
PROP053815,INDIRANAGAR,Project_314,Tata Housing,6007.0,4BHK,11.73324429,Primary,Other,2025-03-31,9.093681504,7.946411619,Under construction,Broker,yes,8.397446547,88,Connectivity is poor.,19532.61909438988,1,1,1
PROP053816,MG ROAD,Project_315,Tata Housing,6351.0,3BHK,11.19986668,Primary,Other,2024-12-31,8.694975508,7.499766492,Launch,NRI Desk,yes,6.124244332,85,Loved the amenities!,17634.808187686976,4,1,1
PROP053817,KORAMANGALA,Project_316,Godrej,5996.5,3BHK,13.35816896,Primary,NRI,2025-03-31,6.303470524,7.887035937,Ready to move,Broker,yes,8.033601226,90,Great view from 15th floor.,22276.609622279666,1,1,1
PROP053818,RAJAJINAGAR,Project_317,Brigade,3279.0,5BHK+,13.09694667,Primary,HNI,2023-09-30,6.586018631,8.207533273,Under construction,Broker,yes,8.478918318,46,data_not_given,39941.892863677946,3,1,1
PROP053819,MG ROAD,Project_318,L&T Realty,3267.0,4BHK,8.633287476,Secondary,Startup Founder,2024-03-31,7.054211728,7.499766492,Under construction,Direct,no,8.058512894,68,Will buy after possession.,26425.734545454543,1,0,1
PROP053820,RAJAJINAGAR,Project_319,Brigade,8646.0,5BHK+,11.19847587,Secondary,Startup Founder,2024-03-31,7.883243211,6.759802807,Launch,Direct,yes,6.300643082,54,Excellent location!,12952.204337265786,1,0,1
PROP053821,RAJAJINAGAR,Project_320,Godrej,6804.0,5BHK+,8.125414255,Secondary,CXO,2024-06-30,8.394232968,9.294285503,Launch,Direct,no,6.752012324,34,Great view from 15th floor.,11942.113837448562,2,0,1
PROP053822,KORAMANGALA,Project_321,Sobha,6644.0,5BHK+,18.3718837,Primary,Other,2023-06-30,8.100247061,8.544067887,Launch,Broker,yes,6.785370086,52,data_not_given,27651.84181216135,2,1,1
PROP053823,INDIRANAGAR,Project_322,Sobha,3929.0,4BHK,8.777232656,Primary,CXO,2023-06-30,4.883781475,7.499766492,Under construction,Broker,yes,9.409090211,31,Underpriced for location.,22339.609712395013,2,1,1
PROP053824,HEBBAL,Project_323,SNN Raj,5194.0,4BHK,11.87890529,Primary,HNI,2024-12-31,8.057148351,8.875953935,Launch,Broker,no,9.40105268,90,Great view from 15th floor.,22870.437601078167,4,1,1
PROP053825,HEBBAL,Project_324,Embassy,7750.0,4BHK,14.66524612,Primary,Other,2024-03-31,5.831355217,8.761088097,Under construction,Direct,no,7.117028715,101,Underpriced for location.,18922.89821935484,1,1,1
PROP053826,SARJAPUR ROAD,Project_325,Prestige,5792.0,4BHK,13.38456663,Secondary,Startup Founder,2024-12-31,6.74336163,8.24719978,Launch,Broker,no,6.790977612,63,data_not_given,23108.713104281767,4,0,1
PROP053827,WHITEFIELD,Project_326,Godrej,6699.0,4BHK,11.84452319,Primary,CXO,2024-03-31,6.087116427,7.499766492,Under construction,Direct,no,9.998828507,67,Great view from 15th floor.,17681.031780862817,1,1,1
PROP053828,RAJAJINAGAR,Project_327,Godrej,6007.0,4BHK,13.77336555,Secondary,CXO,2023-06-30,7.045415683,5.360098986,Launch,Broker,yes,8.066291149,87,Excellent location!,22928.858914599634,2,0,1
PROP053829,KANAKAPURA ROAD,Project_328,RMZ,8432.0,3BHK,12.23456593,Primary,CXO,2023-06-30,5.944148782,9.213533503,Launch,NRI Desk,no,9.950312062,106,Excellent location!,14509.684452087287,2,1,1
PROP053830,WHITEFIELD,Project_329,Prestige,7027.0,3BHK,6.558511024,Primary,NRI,2024-03-31,5.997411546,8.125643415,Launch,Broker,no,9.215131942,104,Loved the amenities!,9333.30158531379,1,1,1
PROP053831,JP NAGAR,Project_330,L&T Realty,6049.0,3BHK,11.91593383,Primary,CXO,2023-09-30,9.292720733,9.09037153,Launch,Broker,yes,8.094463396,50,Loved the amenities!,19699.014432137545,3,1,1
PROP053832,RAJAJINAGAR,Project_331,Prestige,5996.5,3BHK,17.72,Secondary,NRI,2023-06-30,4.12840831,9.605034422,Under construction,Online,yes,9.202386299,90,Too far from my office.,29550.5711665138,2,0,1
PROP053833,KANAKAPURA ROAD,Project_332,Sobha,3431.0,5BHK+,12.88179745,Secondary,CXO,2024-09-30,5.374374393,6.355357813,Under construction,Broker,no,8.55019776,15,Agent was not responsive.,37545.31463130283,3,0,1
PROP053834,HEBBAL,Project_333,Tata Housing,6985.0,3BHK,14.84331336,Primary,Other,2024-09-30,8.770920445,7.901025886,Launch,NRI Desk,no,9.791590462,79,Excellent location!,21250.26966356478,3,1,1
PROP053835,HENNUR ROAD,Project_334,RMZ,5712.0,5BHK+,13.70286437,Primary,Other,2025-03-31,9.581578182,7.499766492,Launch,NRI Desk,yes,7.349697699,76,Great view from 15th floor.,23989.60849089636,1,1,1
PROP053836,KANAKAPURA ROAD,Project_335,SNN Raj,8328.0,4BHK,15.7083687,Primary,HNI,2024-12-31,7.820059143,9.320049243,Launch,Broker,yes,8.521173197,24,Great value for money.,18862.114193083573,4,1,1
PROP053837,HENNUR ROAD,Project_336,Total Environment,7794.0,4BHK,12.78871884,Secondary,Startup Founder,2024-06-30,4.514273424,7.566491039,Ready to move,NRI Desk,no,6.205065432,107,Will buy after possession.,16408.415242494226,2,0,1
PROP053838,WHITEFIELD,Project_337,L&T Realty,6026.0,5BHK+,10.91944475,Secondary,Startup Founder,2024-12-31,7.309586991,8.713435011,Under construction,Online,no,7.112036854,79,Connectivity is poor.,18120.5521905078,4,0,1
PROP053839,JAYANAGAR,Project_338,SNN Raj,6010.0,5BHK+,10.36980097,Secondary,NRI,2024-03-31,6.569713886,5.157733784,Ready to move,Online,yes,5.639496986,76,data_not_given,17254.244542429286,1,0,1
PROP053840,DOMLUR,Project_339,RMZ,6007.0,4BHK,16.48165031,Primary,CXO,2024-12-31,6.865033001,7.387820606,Ready to move,Direct,no,9.513979318,44,Excellent location!,27437.406875312136,4,1,1
PROP053841,YELAHANKA,Project_340,Brigade,6245.0,5BHK+,16.11999439,Primary,NRI,2023-06-30,4.881914219,7.942224929,Ready to move,NRI Desk,no,6.763882945,85,Great value for money.,25812.641136909522,2,1,1
PROP053842,BELLARY ROAD,Project_341,Godrej,4979.0,4BHK,9.75,Secondary,NRI,2023-06-30,5.805146964,9.053709759,Under construction,Online,yes,7.670959439,15,Underpriced for location.,19582.2454308094,2,0,1
PROP053843,ELECTRONIC CITY,Project_342,Prestige,6333.0,4BHK,9.537766102,Secondary,NRI,2023-09-30,7.560346684,5.729975186,Launch,NRI Desk,no,5.611465638,97,Agent was not responsive.,15060.423341228487,3,0,1
PROP053844,RAJAJINAGAR,Project_343,Embassy,6010.0,5BHK+,10.67192994,Primary,NRI,2023-12-31,9.828701688,6.653411425,Ready to move,Online,no,5.218577746,102,data_not_given,17756.954975041597,4,1,1
PROP053845,HEBBAL,Project_344,Sobha,3129.0,4BHK,13.61453912,Secondary,Other,2024-12-31,4.604548624,7.880854699,Under construction,NRI Desk,yes,8.345078415,76,Agent was not responsive.,43510.83131991051,4,0,1
